SrcIP;DstIP;SrcPort;DstPort;SNI;OrgName;JA3hash;JA4hash;AppName;Type;JA3Shash;JA4Shash;Filename;Version
131.202.240.150;173.194.123.72;53803;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;hangout;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/hangouts_audio2a-extracted.csv;0
131.202.240.150;173.194.123.70;43526;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;facebook;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/facebook_audio2a-extracted.csv;0
131.202.240.150;173.194.123.70;42910;443;safebrowsing.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;173.194.123.65;52675;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/skype_audio1a-extracted.csv;0
131.202.240.150;173.194.123.38;57676;443;safebrowsing.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;sftp;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/sftpDown1-extracted.csv;0
131.202.240.150;173.194.123.24;46026;443;www.google.ca;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube5-extracted.csv;0
131.202.240.150;173.194.123.127;54087;443;ssl.gstatic.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube5-extracted.csv;0
131.202.240.150;173.194.123.127;53719;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;youtube;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/youtube3-extracted.csv;0
131.202.240.150;173.194.123.124;46119;443;ad.doubleclick.net;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;7bee5c1d424b7e5f943b06983bb11422;t1202h5_c02f_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_video2a-extracted.csv;0
131.202.240.150;173.194.123.124;45944;443;ad.doubleclick.net;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;facebook;A;b898351eb5e266aefd3723d466935494;t1205h5_c02f_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/facebook_audio2a-extracted.csv;0
131.202.240.150;173.194.123.123;53192;443;s0.2mdn.net;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;9f5e2e0d84076af5475bbe44debdb03e;t1206h4_c02f_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.123;53191;443;s0.2mdn.net;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;9f5e2e0d84076af5475bbe44debdb03e;t1206h4_c02f_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.123;52369;443;s0.2mdn.net;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;A;b898351eb5e266aefd3723d466935494;t1205h5_c02f_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube4-extracted.csv;0
131.202.240.150;173.194.123.122;34045;443;www.googletagservices.com;Google LLC, GOOGLE;70bb99ad11e4b97860bb0fedfd4cbaa7;t11d200700_0bf03fa604e3_5435a76a34c4;spotify;A;1003711122f8d4d69fab7247cf9fe4e4;t110500_c013_055dca938ef7;tests/iscx-vpn-novpn-2016/spotify1-extracted.csv;0
131.202.240.150;173.194.123.122;33448;443;pagead2.googlesyndication.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;vimeo;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.121;59335;443;cm.g.doubleclick.net;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;9f5e2e0d84076af5475bbe44debdb03e;t1206h4_c02f_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.121;59317;443;www.googletagservices.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;9f5e2e0d84076af5475bbe44debdb03e;t1206h4_c02f_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.121;58498;443;www.googletagservices.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;A;b898351eb5e266aefd3723d466935494;t1205h5_c02f_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube4-extracted.csv;0
131.202.240.150;173.194.123.119;54633;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;spotify;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/spotify4-extracted.csv;0
131.202.240.150;173.194.123.119;54627;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;spotify;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/spotify4-extracted.csv;0
131.202.240.150;173.194.123.119;54318;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;netflix;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/netflix4-extracted.csv;0
131.202.240.150;173.194.123.119;34009;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;facebook;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/facebook_audio2a-extracted.csv;0
131.202.240.150;173.194.123.118;45397;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_video2a-extracted.csv;0
131.202.240.150;173.194.123.118;45395;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_video2a-extracted.csv;0
131.202.240.150;173.194.123.118;45363;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_audio1a-extracted.csv;0
131.202.240.150;173.194.123.117;49692;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_audio2a-extracted.csv;0
131.202.240.150;173.194.123.117;49687;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_audio2a-extracted.csv;0
131.202.240.150;173.194.123.117;49652;443;mail.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_video2a-extracted.csv;0
131.202.240.150;173.194.123.111;51532;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;skype;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/skype_audio1a-extracted.csv;0
131.202.240.150;173.194.123.110;55558;443;clients6.google.com;Google LLC, GOOGLE;cb986deb1c471bb53a135ac3d264bbc9;t12d1210h5_d6df81a36f88_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/hangouts_audio2a-extracted.csv;0
131.202.240.150;173.194.123.109;60897;443;securepubads.g.doubleclick.net;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;9f5e2e0d84076af5475bbe44debdb03e;t1206h4_c02f_53258dfa7744;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;173.194.123.109;60075;443;pagead2.googlesyndication.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube4-extracted.csv;0
131.202.240.150;173.194.123.109;33266;443;securepubads.g.doubleclick.net;Google LLC, GOOGLE;70bb99ad11e4b97860bb0fedfd4cbaa7;t11d200700_0bf03fa604e3_5435a76a34c4;spotify;A;e8389c6ec5da5174fdfcb9d4db942647;t110200_c013_f3e88711b733;tests/iscx-vpn-novpn-2016/spotify1-extracted.csv;0
131.202.240.150;173.194.123.109;33265;443;securepubads.g.doubleclick.net;Google LLC, GOOGLE;70bb99ad11e4b97860bb0fedfd4cbaa7;t11d200700_0bf03fa604e3_5435a76a34c4;spotify;A;1003711122f8d4d69fab7247cf9fe4e4;t110500_c013_055dca938ef7;tests/iscx-vpn-novpn-2016/spotify1-extracted.csv;0
131.202.240.150;173.194.123.106;57912;443;yt3.ggpht.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube5-extracted.csv;0
131.202.240.150;173.194.123.105;41994;443;clients4.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;spotify;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/spotify4-extracted.csv;0
131.202.240.150;173.194.123.105;41987;443;clients4.google.com;Google LLC, GOOGLE;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;spotify;A;2d1eb5817ece335c24904f516ad5da12;t1205h4_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/spotify4-extracted.csv;0
131.202.240.150;173.194.123.105;38610;443;play.google.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/hangouts_audio1a-extracted.csv;0
131.202.240.150;173.194.123.104;39179;443;play.google.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/hangouts_video2a-extracted.csv;0
131.202.240.150;173.194.123.101;53805;443;www.youtube.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;youtube;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/youtube3-extracted.csv;0
131.202.240.150;173.194.123.101;40869;443;clients2.google.com;Google LLC, GOOGLE;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;skype;A;2d1eb5817ece335c24904f516ad5da12;t1205h4_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/skype_audio1a-extracted.csv;0
131.202.240.150;173.194.123.101;37112;443;safebrowsing.google.com;Google LLC, GOOGLE;1e67431b78a64adf42e0fee804fb15e5;t12d1209h5_d6df81a36f88_50e68031a889;facebook;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/facebook_audio2a-extracted.csv;0
131.202.240.150;173.194.123.100;57193;443;clients4.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;spotify;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/spotify1-extracted.csv;0
131.202.240.150;162.243.234.174;44330;443;getrockerbox.com;DigitalOcean, LLC, DIGITALOCEAN-162-243-0-0;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;30e7675adab2c5b915e4bb356e9e1cc1;t120400_c02f_5d2de4d306ea;tests/iscx-vpn-novpn-2016/vimeo2-extracted.csv;0
131.202.240.150;137.116.33.169;39325;443;api.asm.skype.com;Microsoft Corp, MICROSOFT;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;skype;0;8529fd8de0d7f73186ef5ea8b4531a76;t120100_c014_bc98f8e001b5;tests/iscx-vpn-novpn-2016/skype_file2-extracted.csv;0
131.202.240.150;137.116.33.169;39324;443;api.asm.skype.com;Microsoft Corp, MICROSOFT;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;8529fd8de0d7f73186ef5ea8b4531a76;t120100_c014_bc98f8e001b5;tests/iscx-vpn-novpn-2016/skype_file2-extracted.csv;0
131.202.240.150;137.116.33.169;39323;443;api.asm.skype.com;Microsoft Corp, MICROSOFT;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;8529fd8de0d7f73186ef5ea8b4531a76;t120100_c014_bc98f8e001b5;tests/iscx-vpn-novpn-2016/skype_file2-extracted.csv;0
131.202.240.150;131.253.40.59;52325;443;bat.r.msn.com;Microsoft Corp, MICROSOFT;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;8529fd8de0d7f73186ef5ea8b4531a76;t120100_c014_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vimeo2-extracted.csv;0
131.202.240.150;131.253.40.59;52318;443;bat.bing.com;Microsoft Corp, MICROSOFT;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;A;8529fd8de0d7f73186ef5ea8b4531a76;t120100_c014_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vimeo2-extracted.csv;0
131.202.240.150;107.21.242.214;52203;443;cbp-us.nccp.netflix.com;Amazon.com, Inc., AMAZON-EC2-8;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;netflix;0;ccc514751b175866924439bdbb5bba34;t120300_c02f_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/netflix1-extracted.csv;0
131.202.240.150;104.156.85.217;34243;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34239;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34237;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34233;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34232;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34230;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34229;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34228;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.85.217;34150;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34142;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34140;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34130;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34127;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34126;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34125;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34124;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34123;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34116;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo3-extracted.csv;0
131.202.240.150;104.156.85.217;34047;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo2-extracted.csv;0
131.202.240.150;104.156.85.217;34031;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo2-extracted.csv;0
131.202.240.150;104.156.85.217;34002;443;player.vimeo.com;Fastly, Inc., FASTLY-3;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;vimeo;0;a9f50de6377ae7c6dbaabc53f089ac30;t120500_c02f_e1dda4771ae8;tests/iscx-vpn-novpn-2016/vimeo1-extracted.csv;0
131.202.240.150;104.156.81.217;49663;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49662;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49661;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49660;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49658;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49651;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49635;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49632;443;vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;A;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
131.202.240.150;104.156.81.217;49621;443;player.vimeo.com;Fastly, Inc., FASTLY-3;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;vimeo;0;c6227321ea7621862dc7b7351771a62c;t120200_c02f_eb68c62ea9f4;tests/iscx-vpn-novpn-2016/vimeo4-extracted.csv;0
